,ticker,date,open,high,low,close,volume,dividend,split,adj_close,sma,rsi,slowd,slowk,roc,willr,std,next_close,direction
117,AAPL,2010-12-23,325.0000,325.1500,323.1700,323.6000,7969900,0.0000,1.0000,40.0167,321.3602,61.0026,81.4296,87.0719,1.9405,-24.6225,2.713249999999988,324.6800,1
118,AAPL,2010-12-27,322.8519,325.4400,321.5200,324.6800,8922000,0.0000,1.0000,40.1503,321.6837,62.5196,86.7058,83.4446,1.4150,-12.0790,2.9432000000000187,325.4700,1
119,AAPL,2010-12-28,325.9102,326.6600,325.0600,325.4700,6283000,0.0000,1.0000,40.2480,322.2023,63.6340,82.9120,78.2196,2.2815,-12.4607,2.9020500000000027,325.2900,-1
120,AAPL,2010-12-29,326.2200,326.4500,325.1000,325.2900,5826400,0.0000,1.0000,40.2257,322.5080,63.1731,80.1446,78.7698,1.3333,-16.2515,3.084699999999998,323.6600,-1
121,AAPL,2010-12-30,325.4800,325.5100,323.0500,323.6600,5624800,0.0000,1.0000,40.0241,322.7868,59.0053,73.6441,63.9429,1.2205,-35.5872,2.8874999999999886,322.5600,-1
122,AAPL,2010-12-31,322.9500,323.4800,321.3100,322.5600,6911000,0.0000,1.0000,39.8881,322.9296,56.3056,62.9426,46.1150,0.6239,-48.6358,2.739200000000011,329.5700,1
123,AAPL,2011-01-03,325.6400,330.2600,324.8365,329.5700,15897800,0.0000,1.0000,40.7550,323.4939,66.7471,54.1626,52.4297,2.4559,-5.7357,3.6903000000000077,331.2900,1
124,AAPL,2011-01-04,332.4400,332.5000,328.1500,331.2900,11038600,0.0000,1.0000,40.9677,324.2796,68.7222,55.6084,68.2806,3.4344,-8.4793,4.510850000000005,334.0000,1
125,AAPL,2011-01-05,329.5500,334.3400,329.5000,334.0000,9125700,0.0000,1.0000,41.3028,325.2539,71.5857,71.2221,92.9560,4.2577,-2.1105,5.561300000000017,333.7300,-1
126,AAPL,2011-01-06,334.7194,335.2500,332.9000,333.7300,10729600,0.0000,1.0000,41.2694,326.1454,70.8894,84.3759,91.8912,3.8848,-8.9307,6.173300000000012,336.1200,1
127,AAPL,2011-01-07,333.9900,336.3500,331.9000,336.1200,11140400,0.0000,1.0000,41.5650,327.2532,73.3597,93.2256,94.8297,4.8377,-1.2693,6.812749999999994,342.4550,1
128,AAPL,2011-01-10,338.8300,343.2300,337.1700,342.4550,16020000,0.0000,1.0000,42.3483,328.6993,78.5546,93.5691,93.9864,6.2832,-3.5356,8.646450000000016,341.6400,-1
129,AAPL,2011-01-11,344.8800,344.9600,339.4700,341.6400,15861000,0.0000,1.0000,42.2476,329.9446,76.4881,93.0930,90.4628,5.3778,-14.0381,9.743700000000018,344.4200,1
130,AAPL,2011-01-12,343.2500,344.4300,342.0000,344.4200,10806800,0.0000,1.0000,42.5913,331.3204,78.5599,91.3999,89.7504,5.9232,-2.2833,10.985299999999995,345.6800,1
131,AAPL,2011-01-13,345.1600,346.6400,343.8500,345.6800,10599300,0.0000,1.0000,42.7472,332.8975,79.4441,89.8352,89.2925,6.8232,-3.7900,11.774550000000005,348.4800,1
132,AAPL,2011-01-14,345.8900,348.4800,344.4400,348.4800,11030000,0.0000,1.0000,43.0934,334.5975,81.2904,91.8312,96.4508,7.3303,-0.0000,12.661299999999983,340.6500,-1
133,AAPL,2011-01-18,329.5200,344.7625,326.0000,340.6500,67178500,0.0000,1.0000,42.1251,335.6818,63.9829,90.6540,86.2187,4.6640,-28.8185,12.254050000000007,338.8400,-1
134,AAPL,2011-01-19,348.3500,348.6000,336.8800,338.8400,40557600,0.0000,1.0000,41.9013,336.6496,60.7623,85.5546,73.9944,4.1655,-35.7640,11.502250000000004,332.6800,-1
135,AAPL,2011-01-20,336.4300,338.3000,330.1200,332.6800,27313900,0.0000,1.0000,41.1396,337.2939,51.2986,70.2422,50.5136,2.7869,-58.3364,10.33359999999999,326.7200,-1
